play_id,name,missing_or_unaudited_field
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.secondary_skill_prerequisites
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.weapon_requirements
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.off_hand_requirement
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.timing.category
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.learn_requirements
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.use_conditions
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.action_relationship
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.spiritus_cost
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.test_resolution
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.defence
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.success
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.failure
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.aftermath
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.mechanics.limits
play-italian-wrestling-counter-remedy,Counter-Remedy,historical_identity.historical_confidence
play-italian-wrestling-counter-remedy,Counter-Remedy,historical_identity.source_citations.exact_historical_location
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.character_sheet_test_skill
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.secondary_skill_prerequisites
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.weapon_requirements
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.off_hand_requirement
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.timing.category
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.learn_requirements
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.use_conditions
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.action_relationship
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.spiritus_cost
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.test_resolution
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.defence
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.success
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.failure
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.aftermath
play-italian-wrestling-counter-remedy,Counter-Remedy,game_implementation.mechanics.limits
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,historical_identity.historical_confidence
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,historical_identity.source_citations.exact_historical_location
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.character_sheet_test_skill
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.secondary_skill_prerequisites
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.weapon_requirements
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.off_hand_requirement
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.timing.category
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.learn_requirements
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.use_conditions
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.action_relationship
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.spiritus_cost
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.test_resolution
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.defence
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.success
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.failure
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.aftermath
play-italian-wrestling-elbow-and-shoulder-turn,Elbow-and-Shoulder Turn,game_implementation.mechanics.limits
play-italian-wrestling-gain-the-holds,Gain the Holds,historical_identity.historical_confidence
play-italian-wrestling-gain-the-holds,Gain the Holds,historical_identity.source_citations.exact_historical_location
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.character_sheet_test_skill
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.secondary_skill_prerequisites
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.weapon_requirements
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.off_hand_requirement
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.timing.category
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.learn_requirements
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.use_conditions
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.action_relationship
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.spiritus_cost
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.test_resolution
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.defence
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.success
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.failure
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.aftermath
play-italian-wrestling-gain-the-holds,Gain the Holds,game_implementation.mechanics.limits
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,historical_identity.historical_confidence
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,historical_identity.source_citations.exact_historical_location
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.character_sheet_test_skill
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.secondary_skill_prerequisites
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.weapon_requirements
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.off_hand_requirement
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.timing.category
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.learn_requirements
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.use_conditions
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.action_relationship
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.spiritus_cost
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.test_resolution
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.defence
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.success
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.failure
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.aftermath
play-italian-wrestling-lower-bind-strong-key,Lower Bind / Strong Key,game_implementation.mechanics.limits
play-italian-wrestling-middle-bind,Middle Bind,historical_identity.historical_confidence
play-italian-wrestling-middle-bind,Middle Bind,historical_identity.source_citations.exact_historical_location
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.character_sheet_test_skill
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.secondary_skill_prerequisites
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.weapon_requirements
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.off_hand_requirement
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.timing.category
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.learn_requirements
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.use_conditions
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.action_relationship
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.spiritus_cost
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.test_resolution
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.defence
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.success
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.failure
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.aftermath
play-italian-wrestling-middle-bind,Middle Bind,game_implementation.mechanics.limits
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,historical_identity.historical_confidence
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,historical_identity.source_citations.exact_historical_location
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.character_sheet_test_skill
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.secondary_skill_prerequisites
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.weapon_requirements
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.off_hand_requirement
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.timing.category
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.learn_requirements
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.use_conditions
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.action_relationship
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.spiritus_cost
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.test_resolution
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.defence
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.success
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.failure
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.aftermath
play-italian-wrestling-throat-and-knee-takedown,Throat-and-Knee Takedown,game_implementation.mechanics.limits
play-italian-wrestling-upper-bind,Upper Bind,historical_identity.historical_confidence
play-italian-wrestling-upper-bind,Upper Bind,historical_identity.source_citations.exact_historical_location
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.character_sheet_test_skill
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.secondary_skill_prerequisites
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.weapon_requirements
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.off_hand_requirement
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.timing.category
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.mechanics.learn_requirements
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.mechanics.use_conditions
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.mechanics.action_relationship
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.mechanics.spiritus_cost
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.mechanics.test_resolution
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.mechanics.defence
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.mechanics.success
play-italian-wrestling-upper-bind,Upper Bind,game_implementation.mechanics.failure
